year,ticker,yf_ticker,first_date,last_date,full_year,episodes
2018,IFF,IFF,2018-01-01,2018-12-31,True,1
2018,ILMN,ILMN,2018-01-01,2018-12-31,True,1
2018,INCY,INCY,2018-01-01,2018-12-31,True,1
2018,INFO,INFO,2018-01-01,2018-12-31,True,1
2018,INTC,INTC,2018-01-01,2018-12-31,True,1
2018,INTU,INTU,2018-01-01,2018-12-31,True,1
2018,IP,IP,2018-01-01,2018-12-31,True,1
2018,IPG,IPG,2018-01-01,2018-12-31,True,1
2018,IPGP,IPGP,2018-03-07,2018-12-31,False,1
2018,IQV,IQV,2018-01-01,2018-12-31,True,1
2018,IR,IR,2018-01-01,2018-12-31,True,1
2018,IRM,IRM,2018-01-01,2018-12-31,True,1
2018,ISRG,ISRG,2018-01-01,2018-12-31,True,1
2018,IT,IT,2018-01-01,2018-12-31,True,1
2018,ITW,ITW,2018-01-01,2018-12-31,True,1
2018,IVZ,IVZ,2018-01-01,2018-12-31,True,1
2018,JBHT,JBHT,2018-01-01,2018-12-31,True,1
2018,JCI,JCI,2018-01-01,2018-12-31,True,1
2018,JEC,JEC,2018-01-01,2018-12-31,True,1
2018,JEF,JEF,2018-01-01,2018-12-31,True,1
2018,JKHY,JKHY,2018-11-13,2018-12-31,False,1
2018,JNJ,JNJ,2018-01-01,2018-12-31,True,1
2018,JNPR,JNPR,2018-01-01,2018-12-31,True,1
2018,JPM,JPM,2018-01-01,2018-12-31,True,1
2018,JWN,JWN,2018-01-01,2018-12-31,True,1
2018,K,K,2018-01-01,2018-12-31,True,1
2018,KDP,KDP,2018-01-01,2018-07-01,False,1
2018,KEY,KEY,2018-01-01,2018-12-31,True,1
2018,KEYS,KEYS,2018-11-06,2018-12-31,False,1
2018,KHC,KHC,2018-01-01,2018-12-31,True,1
2018,KIM,KIM,2018-01-01,2018-12-31,True,1
2018,KLAC,KLAC,2018-01-01,2018-12-31,True,1
2018,KMB,KMB,2018-01-01,2018-12-31,True,1
2018,KMI,KMI,2018-01-01,2018-12-31,True,1
2018,KMX,KMX,2018-01-01,2018-12-31,True,1
2018,KO,KO,2018-01-01,2018-12-31,True,1
2018,KORS,CPRI,2018-01-01,2018-09-18,False,1
2018,KR,KR,2018-01-01,2018-12-31,True,1
2018,KSS,KSS,2018-01-01,2018-12-31,True,1
2018,KSU,KSU,2018-01-01,2018-12-31,True,1
2018,L,L,2018-01-01,2018-12-31,True,1
2018,LB,LB,2018-01-01,2018-12-31,True,1
2018,LEG,LEG,2018-01-01,2018-12-31,True,1
2018,LEN,LEN,2018-01-01,2018-12-31,True,1
2018,LH,LH,2018-01-01,2018-12-31,True,1
2018,LIN,LIN,2018-11-06,2018-12-31,False,1
2018,LKQ,LKQ,2018-01-01,2018-12-31,True,1
2018,LLL,LLL,2018-01-01,2018-12-31,True,1
2018,LLY,LLY,2018-01-01,2018-12-31,True,1
2018,LMT,LMT,2018-01-01,2018-12-31,True,1
2018,LNC,LNC,2018-01-01,2018-12-31,True,1
2018,LNT,LNT,2018-01-01,2018-12-31,True,1
2018,LOW,LOW,2018-01-01,2018-12-31,True,1
2018,LRCX,LRCX,2018-01-01,2018-12-31,True,1
2018,LUV,LUV,2018-01-01,2018-12-31,True,1
2018,LW,LW,2018-12-03,2018-12-31,False,1
2018,LYB,LYB,2018-01-01,2018-12-31,True,1
2018,M,M,2018-01-01,2018-12-31,True,1
2018,MA,MA,2018-01-01,2018-12-31,True,1
2018,MAA,MAA,2018-01-01,2018-12-31,True,1
2018,MAC,MAC,2018-01-01,2018-12-31,True,1
2018,MAR,MAR,2018-01-01,2018-12-31,True,1
2018,MAS,MAS,2018-01-01,2018-12-31,True,1
2018,MAT,MAT,2018-01-01,2018-12-31,True,1
2018,MCD,MCD,2018-01-01,2018-12-31,True,1
2018,MCHP,MCHP,2018-01-01,2018-12-31,True,1
2018,MCK,MCK,2018-01-01,2018-12-31,True,1
2018,MCO,MCO,2018-01-01,2018-12-31,True,1
2018,MDLZ,MDLZ,2018-01-01,2018-12-31,True,1
2018,MDT,MDT,2018-01-01,2018-12-31,True,1
2018,MET,MET,2018-01-01,2018-12-31,True,1
2018,MGM,MGM,2018-01-01,2018-12-31,True,1
2018,MHK,MHK,2018-01-01,2018-12-31,True,1
2018,MKC,MKC,2018-01-01,2018-12-31,True,1
2018,MLM,MLM,2018-01-01,2018-12-31,True,1
2018,MMC,MMC,2018-01-01,2018-12-31,True,1
2018,MMM,MMM,2018-01-01,2018-12-31,True,1
2018,MNST,MNST,2018-01-01,2018-12-31,True,1
2018,MO,MO,2018-01-01,2018-12-31,True,1
2018,MON,MON,2018-01-01,2018-06-06,False,1
2018,MOS,MOS,2018-01-01,2018-12-31,True,1
2018,MPC,MPC,2018-01-01,2018-12-31,True,1
2018,MRK,MRK,2018-01-01,2018-12-31,True,1
2018,MRO,MRO,2018-01-01,2018-12-31,True,1
2018,MS,MS,2018-01-01,2018-12-31,True,1
2018,MSCI,MSCI,2018-04-04,2018-12-31,False,1
2018,MSFT,MSFT,2018-01-01,2018-12-31,True,1
2018,MSI,MSI,2018-01-01,2018-12-31,True,1
2018,MTB,MTB,2018-01-01,2018-12-31,True,1
2018,MTD,MTD,2018-01-01,2018-12-31,True,1
2018,MU,MU,2018-01-01,2018-12-31,True,1
2018,MXIM,MXIM,2018-12-03,2018-12-31,False,1
2018,MYL,MYL,2018-01-01,2018-12-31,True,1
2018,NAVI,NAVI,2018-01-01,2018-06-04,False,1
2018,NBL,NBL,2018-01-01,2018-12-31,True,1
2018,NCLH,NCLH,2018-01-01,2018-12-31,True,1
2018,NDAQ,NDAQ,2018-01-01,2018-12-31,True,1
2018,NEE,NEE,2018-01-01,2018-12-31,True,1
2018,NEM,NEM,2018-01-01,2018-12-31,True,1
2018,NFLX,NFLX,2018-01-01,2018-12-31,True,1
2018,NFX,NFX,2018-01-01,2018-12-31,True,1
2018,NI,NI,2018-01-01,2018-12-31,True,1
2018,NKE,NKE,2018-01-01,2018-12-31,True,1
2018,NKTR,NKTR,2018-03-19,2018-12-31,False,1
2018,NLSN,NLSN,2018-01-01,2018-12-31,True,1
2018,NOC,NOC,2018-01-01,2018-12-31,True,1
2018,NOV,NOV,2018-01-01,2018-12-31,True,1
2018,NRG,NRG,2018-01-01,2018-12-31,True,1
2018,NSC,NSC,2018-01-01,2018-12-31,True,1
2018,NTAP,NTAP,2018-01-01,2018-12-31,True,1
2018,NTRS,NTRS,2018-01-01,2018-12-31,True,1
2018,NUE,NUE,2018-01-01,2018-12-31,True,1
2018,NVDA,NVDA,2018-01-01,2018-12-31,True,1
2018,NWL,NWL,2018-01-01,2018-12-31,True,1
2018,NWS,NWS,2018-01-01,2018-12-31,True,1
2018,NWSA,NWSA,2018-01-01,2018-12-31,True,1
2018,O,O,2018-01-01,2018-12-31,True,1
2018,OKE,OKE,2018-01-01,2018-12-31,True,1
2018,OMC,OMC,2018-01-01,2018-12-31,True,1
2018,ORCL,ORCL,2018-01-01,2018-12-31,True,1
2018,ORLY,ORLY,2018-01-01,2018-12-31,True,1
2018,OXY,OXY,2018-01-01,2018-12-31,True,1
2018,PAYX,PAYX,2018-01-01,2018-12-31,True,1
2018,PBCT,PBCT,2018-01-01,2018-12-31,True,1
2018,PCAR,PCAR,2018-01-01,2018-12-31,True,1
2018,PCG,PCG,2018-01-01,2018-12-31,True,1
2018,PDCO,PDCO,2018-01-01,2018-03-18,False,1
2018,PEG,PEG,2018-01-01,2018-12-31,True,1
2018,PEP,PEP,2018-01-01,2018-12-31,True,1
2018,PFE,PFE,2018-01-01,2018-12-31,True,1
2018,PFG,PFG,2018-01-01,2018-12-31,True,1
2018,PG,PG,2018-01-01,2018-12-31,True,1
2018,PGR,PGR,2018-01-01,2018-12-31,True,1
2018,PH,PH,2018-01-01,2018-12-31,True,1
2018,PHM,PHM,2018-01-01,2018-12-31,True,1
2018,PKG,PKG,2018-01-01,2018-12-31,True,1
2018,PKI,RVTY,2018-01-01,2018-12-31,True,1
2018,PLD,PLD,2018-01-01,2018-12-31,True,1
2018,PM,PM,2018-01-01,2018-12-31,True,1
2018,PNC,PNC,2018-01-01,2018-12-31,True,1
2018,PNR,PNR,2018-01-01,2018-12-31,True,1
2018,PNW,PNW,2018-01-01,2018-12-31,True,1
2018,PPG,PPG,2018-01-01,2018-12-31,True,1
2018,PPL,PPL,2018-01-01,2018-12-31,True,1
2018,PRGO,PRGO,2018-01-01,2018-12-31,True,1
2018,PRU,PRU,2018-01-01,2018-12-31,True,1
2018,PSA,PSA,2018-01-01,2018-12-31,True,1
2018,PSX,PSX,2018-01-01,2018-12-31,True,1
2018,PVH,PVH,2018-01-01,2018-12-31,True,1
2018,PWR,PWR,2018-01-01,2018-12-31,True,1
2018,PX,PX,2018-01-01,2018-10-30,False,1
2018,PXD,PXD,2018-01-01,2018-12-31,True,1
2018,PYPL,PYPL,2018-01-01,2018-12-31,True,1
2018,QCOM,QCOM,2018-01-01,2018-12-31,True,1
2018,QRVO,QRVO,2018-01-01,2018-12-31,True,1
2018,RCL,RCL,2018-01-01,2018-12-31,True,1
2018,RE,EG,2018-01-01,2018-12-31,True,1
2018,REG,REG,2018-01-01,2018-12-31,True,1
2018,REGN,REGN,2018-01-01,2018-12-31,True,1
2018,RF,RF,2018-01-01,2018-12-31,True,1
2018,RHI,RHI,2018-01-01,2018-12-31,True,1
2018,RHT,RHT,2018-01-01,2018-12-31,True,1
2018,RJF,RJF,2018-01-01,2018-12-31,True,1
2018,RL,RL,2018-01-01,2018-12-31,True,1
2018,RMD,RMD,2018-01-01,2018-12-31,True,1
2018,ROK,ROK,2018-01-01,2018-12-31,True,1
2018,ROL,ROL,2018-10-01,2018-12-31,False,1
2018,ROP,ROP,2018-01-01,2018-12-31,True,1
2018,ROST,ROST,2018-01-01,2018-12-31,True,1
2018,RRC,RRC,2018-01-01,2018-06-17,False,1
2018,RSG,RSG,2018-01-01,2018-12-31,True,1
2018,RTN,RTN,2018-01-01,2018-12-31,True,1
2018,SBAC,SBAC,2018-01-01,2018-12-31,True,1
2018,SBUX,SBUX,2018-01-01,2018-12-31,True,1
2018,SCG,SCG,2018-01-01,2018-12-31,True,1
2018,SCHW,SCHW,2018-01-01,2018-12-31,True,1
2018,SEE,SEE,2018-01-01,2018-12-31,True,1
2018,SHW,SHW,2018-01-01,2018-12-31,True,1
2018,SIG,SIG,2018-01-01,2018-03-18,False,1
2018,SIVB,SIVB,2018-03-19,2018-12-31,False,1
2018,SJM,SJM,2018-01-01,2018-12-31,True,1
2018,SLB,SLB,2018-01-01,2018-12-31,True,1
2018,SLG,SLG,2018-01-01,2018-12-31,True,1
2018,SNA,SNA,2018-01-01,2018-12-31,True,1
2018,SNI,SNI,2018-01-01,2018-03-06,False,1
2018,SNPS,SNPS,2018-01-01,2018-12-31,True,1
2018,SO,SO,2018-01-01,2018-12-31,True,1
2018,SPG,SPG,2018-01-01,2018-12-31,True,1
2018,SPGI,SPGI,2018-01-01,2018-12-31,True,1
2018,SRCL,SRCL,2018-01-01,2018-12-02,False,1
2018,SRE,SRE,2018-01-01,2018-12-31,True,1
2018,STI,STI,2018-01-01,2018-12-31,True,1
2018,STT,STT,2018-01-01,2018-12-31,True,1
2018,STX,STX,2018-01-01,2018-12-31,True,1
2018,STZ,STZ,2018-01-01,2018-12-31,True,1
2018,SWK,SWK,2018-01-01,2018-12-31,True,1
2018,SWKS,SWKS,2018-01-01,2018-12-31,True,1
2018,SYF,SYF,2018-01-01,2018-12-31,True,1
2018,SYK,SYK,2018-01-01,2018-12-31,True,1
2018,SYMC,SYMC,2018-01-01,2018-12-31,True,1
2018,SYY,SYY,2018-01-01,2018-12-31,True,1
2018,T,T,2018-01-01,2018-12-31,True,1
2018,TAP,TAP,2018-01-01,2018-12-31,True,1
2018,TDG,TDG,2018-01-01,2018-12-31,True,1
2018,TEL,TEL,2018-01-01,2018-12-31,True,1
2018,TGT,TGT,2018-01-01,2018-12-31,True,1
2018,TIF,TIF,2018-01-01,2018-12-31,True,1
2018,TJX,TJX,2018-01-01,2018-12-31,True,1
2018,TMK,GL,2018-01-01,2018-12-31,True,1
2018,TMO,TMO,2018-01-01,2018-12-31,True,1
2018,TPR,TPR,2018-01-01,2018-12-31,True,1
2018,TRIP,TRIP,2018-01-01,2018-12-31,True,1
2018,TROW,TROW,2018-01-01,2018-12-31,True,1
2018,TRV,TRV,2018-01-01,2018-12-31,True,1
2018,TSCO,TSCO,2018-01-01,2018-12-31,True,1
2018,TSN,TSN,2018-01-01,2018-12-31,True,1
2018,TSS,TSS,2018-01-01,2018-12-31,True,1
2018,TTWO,TTWO,2018-03-19,2018-12-31,False,1
2018,TWTR,TWTR,2018-06-07,2018-12-31,False,1
2018,TWX,TWX,2018-01-01,2018-06-14,False,1
2018,TXN,TXN,2018-01-01,2018-12-31,True,1
2018,TXT,TXT,2018-01-01,2018-12-31,True,1
2018,UA,UA,2018-01-01,2018-12-31,True,1
2018,UAA,UAA,2018-01-01,2018-12-31,True,1
2018,UAL,UAL,2018-01-01,2018-12-31,True,1
2018,UDR,UDR,2018-01-01,2018-12-31,True,1
2018,UHS,UHS,2018-01-01,2018-12-31,True,1
2018,ULTA,ULTA,2018-01-01,2018-12-31,True,1
2018,UNH,UNH,2018-01-01,2018-12-31,True,1
2018,UNM,UNM,2018-01-01,2018-12-31,True,1
2018,UNP,UNP,2018-01-01,2018-12-31,True,1
2018,UPS,UPS,2018-01-01,2018-12-31,True,1
2018,URI,URI,2018-01-01,2018-12-31,True,1
2018,USB,USB,2018-01-01,2018-12-31,True,1
2018,UTX,RTX,2018-01-01,2018-12-31,True,1
2018,V,V,2018-01-01,2018-12-31,True,1
2018,VAR,VAR,2018-01-01,2018-12-31,True,1
2018,VFC,VFC,2018-01-01,2018-12-31,True,1
2018,VIAB,VIAB,2018-01-01,2018-12-31,True,1
2018,VLO,VLO,2018-01-01,2018-12-31,True,1
2018,VMC,VMC,2018-01-01,2018-12-31,True,1
2018,VNO,VNO,2018-01-01,2018-12-31,True,1
2018,VRSK,VRSK,2018-01-01,2018-12-31,True,1
2018,VRSN,VRSN,2018-01-01,2018-12-31,True,1
2018,VRTX,VRTX,2018-01-01,2018-12-31,True,1
2018,VTR,VTR,2018-01-01,2018-12-31,True,1
2018,VZ,VZ,2018-01-01,2018-12-31,True,1
2018,WAT,WAT,2018-01-01,2018-12-31,True,1
2018,WBA,WBA,2018-01-01,2018-12-31,True,1
2018,WCG,WCG,2018-09-17,2018-12-31,False,1
2018,WDC,WDC,2018-01-01,2018-12-31,True,1
2018,WEC,WEC,2018-01-01,2018-12-31,True,1
2018,WELL,WELL,2018-01-01,2018-12-31,True,1
2018,WFC,WFC,2018-01-01,2018-12-31,True,1
2018,WHR,WHR,2018-01-01,2018-12-31,True,1
2018,WLTW,WTW,2018-01-01,2018-12-31,True,1
2018,WM,WM,2018-01-01,2018-12-31,True,1
2018,WMB,WMB,2018-01-01,2018-12-31,True,1
2018,WMT,WMT,2018-01-01,2018-12-31,True,1
2018,WRK,WRK,2018-01-01,2018-12-31,True,1
2018,WU,WU,2018-01-01,2018-12-31,True,1
2018,WY,WY,2018-01-01,2018-12-31,True,1
2018,WYND,TNL,2018-01-01,2018-05-30,False,1
2018,WYNN,WYNN,2018-01-01,2018-12-31,True,1
2018,XEC,XEC,2018-01-01,2018-12-31,True,1
2018,XEL,XEL,2018-01-01,2018-12-31,True,1
2018,XL,XL,2018-01-01,2018-09-11,False,1
2018,XLNX,XLNX,2018-01-01,2018-12-31,True,1
2018,XOM,XOM,2018-01-01,2018-12-31,True,1
2018,XRAY,XRAY,2018-01-01,2018-12-31,True,1
2018,XRX,XRX,2018-01-01,2018-12-31,True,1
2018,XYL,XYL,2018-01-01,2018-12-31,True,1
2018,YUM,YUM,2018-01-01,2018-12-31,True,1
2018,ZBH,ZBH,2018-01-01,2018-12-31,True,1
2018,ZION,ZION,2018-01-01,2018-12-31,True,1
2018,ZTS,ZTS,2018-01-01,2018-12-31,True,1
2019,A,A,2019-01-01,2019-12-31,True,1
2019,AAL,AAL,2019-01-01,2019-12-31,True,1
2019,AAP,AAP,2019-01-01,2019-12-31,True,1
2019,AAPL,AAPL,2019-01-01,2019-12-31,True,1
2019,ABBV,ABBV,2019-01-01,2019-12-31,True,1
2019,ABC,COR,2019-01-01,2019-12-31,True,1
2019,ABMD,ABMD,2019-01-01,2019-12-31,True,1
2019,ABT,ABT,2019-01-01,2019-12-31,True,1
2019,ACN,ACN,2019-01-01,2019-12-31,True,1
2019,ADBE,ADBE,2019-01-01,2019-12-31,True,1
2019,ADI,ADI,2019-01-01,2019-12-31,True,1
2019,ADM,ADM,2019-01-01,2019-12-31,True,1
2019,ADP,ADP,2019-01-01,2019-12-31,True,1
2019,ADS,BFH,2019-01-01,2019-12-31,True,1
2019,ADSK,ADSK,2019-01-01,2019-12-31,True,1
2019,AEE,AEE,2019-01-01,2019-12-31,True,1
2019,AEP,AEP,2019-01-01,2019-12-31,True,1
2019,AES,AES,2019-01-01,2019-12-31,True,1
2019,AFL,AFL,2019-01-01,2019-12-31,True,1
2019,AGN,AGN,2019-01-01,2019-12-31,True,1
2019,AIG,AIG,2019-01-01,2019-12-31,True,1
2019,AIV,AIV,2019-01-01,2019-12-31,True,1
2019,AIZ,AIZ,2019-01-01,2019-12-31,True,1
2019,AJG,AJG,2019-01-01,2019-12-31,True,1
2019,AKAM,AKAM,2019-01-01,2019-12-31,True,1
2019,ALB,ALB,2019-01-01,2019-12-31,True,1
2019,ALGN,ALGN,2019-01-01,2019-12-31,True,1
2019,ALK,ALK,2019-01-01,2019-12-31,True,1
2019,ALL,ALL,2019-01-01,2019-12-31,True,1
2019,ALLE,ALLE,2019-01-01,2019-12-31,True,1
2019,ALXN,ALXN,2019-01-01,2019-12-31,True,1
2019,AMAT,AMAT,2019-01-01,2019-12-31,True,1
2019,AMCR,AMCR,2019-06-07,2019-12-31,False,1
2019,AMD,AMD,2019-01-01,2019-12-31,True,1
2019,AME,AME,2019-01-01,2019-12-31,True,1
2019,AMG,AMG,2019-01-01,2019-12-22,False,1
2019,AMGN,AMGN,2019-01-01,2019-12-31,True,1
2019,AMP,AMP,2019-01-01,2019-12-31,True,1
2019,AMT,AMT,2019-01-01,2019-12-31,True,1
2019,AMZN,AMZN,2019-01-01,2019-12-31,True,1
2019,ANET,ANET,2019-01-01,2019-12-31,True,1
2019,ANSS,ANSS,2019-01-01,2019-12-31,True,1
2019,ANTM,ELV,2019-01-01,2019-12-31,True,1
2019,AON,AON,2019-01-01,2019-12-31,True,1
2019,AOS,AOS,2019-01-01,2019-12-31,True,1
2019,APA,APA,2019-01-01,2019-12-31,True,1
2019,APC,APC,2019-01-01,2019-08-08,False,1
2019,APD,APD,2019-01-01,2019-12-31,True,1
2019,APH,APH,2019-01-01,2019-12-31,True,1
2019,APTV,APTV,2019-01-01,2019-12-31,True,1
2019,ARE,ARE,2019-01-01,2019-12-31,True,1
2019,ARNC,ARNC,2019-01-01,2019-12-31,True,1
2019,ATO,ATO,2019-02-15,2019-12-31,False,1
2019,ATVI,ATVI,2019-01-01,2019-12-31,True,1
2019,AVB,AVB,2019-01-01,2019-12-31,True,1
2019,AVGO,AVGO,2019-01-01,2019-12-31,True,1
2019,AVY,AVY,2019-01-01,2019-12-31,True,1
2019,AWK,AWK,2019-01-01,2019-12-31,True,1
2019,AXP,AXP,2019-01-01,2019-12-31,True,1
2019,AZO,AZO,2019-01-01,2019-12-31,True,1
2019,BA,BA,2019-01-01,2019-12-31,True,1
2019,BAC,BAC,2019-01-01,2019-12-31,True,1
2019,BAX,BAX,2019-01-01,2019-12-31,True,1
2019,BBT,BBT,2019-01-01,2019-12-08,False,1
2019,BBY,BBY,2019-01-01,2019-12-31,True,1
2019,BDX,BDX,2019-01-01,2019-12-31,True,1
2019,BEN,BEN,2019-01-01,2019-12-31,True,1
2019,BF.B,BF-B,2019-01-01,2019-12-31,True,1
2019,BHF,BHF,2019-01-01,2019-04-01,False,1
2019,BHGE,BKR,2019-01-01,2019-10-17,False,1
2019,BIIB,BIIB,2019-01-01,2019-12-31,True,1
2019,BK,BK,2019-01-01,2019-12-31,True,1
2019,BKNG,BKNG,2019-01-01,2019-12-31,True,1
2019,BKR,BKR,2019-10-18,2019-12-31,False,1
2019,BLK,BLK,2019-01-01,2019-12-31,True,1
2019,BLL,BLL,2019-01-01,2019-12-31,True,1
2019,BMY,BMY,2019-01-01,2019-12-31,True,1
2019,BR,BR,2019-01-01,2019-12-31,True,1
2019,BRK.B,BRK-B,2019-01-01,2019-12-31,True,1
2019,BSX,BSX,2019-01-01,2019-12-31,True,1
2019,BWA,BWA,2019-01-01,2019-12-31,True,1
2019,BXP,BXP,2019-01-01,2019-12-31,True,1
2019,C,C,2019-01-01,2019-12-31,True,1
2019,CAG,CAG,2019-01-01,2019-12-31,True,1
2019,CAH,CAH,2019-01-01,2019-12-31,True,1
2019,CAT,CAT,2019-01-01,2019-12-31,True,1
2019,CB,CB,2019-01-01,2019-12-31,True,1
2019,CBOE,CBOE,2019-01-01,2019-12-31,True,1
2019,CBRE,CBRE,2019-01-01,2019-12-31,True,1
2019,CBS,CBS,2019-01-01,2019-12-04,False,1
2019,CCI,CCI,2019-01-01,2019-12-31,True,1
2019,CCL,CCL,2019-01-01,2019-12-31,True,1
2019,CDNS,CDNS,2019-01-01,2019-12-31,True,1
2019,CDW,CDW,2019-09-23,2019-12-31,False,1
2019,CE,CE,2019-01-01,2019-12-31,True,1
2019,CELG,CELG,2019-01-01,2019-11-20,False,1
2019,CERN,CERN,2019-01-01,2019-12-31,True,1
2019,CF,CF,2019-01-01,2019-12-31,True,1
2019,CFG,CFG,2019-01-01,2019-12-31,True,1
2019,CHD,CHD,2019-01-01,2019-12-31,True,1
2019,CHRW,CHRW,2019-01-01,2019-12-31,True,1
2019,CHTR,CHTR,2019-01-01,2019-12-31,True,1
2019,CI,CI,2019-01-01,2019-12-31,True,1
2019,CINF,CINF,2019-01-01,2019-12-31,True,1
2019,CL,CL,2019-01-01,2019-12-31,True,1
2019,CLX,CLX,2019-01-01,2019-12-31,True,1
2019,CMA,CMA,2019-01-01,2019-12-31,True,1
2019,CMCSA,CMCSA,2019-01-01,2019-12-31,True,1
2019,CME,CME,2019-01-01,2019-12-31,True,1
2019,CMG,CMG,2019-01-01,2019-12-31,True,1
2019,CMI,CMI,2019-01-01,2019-12-31,True,1
2019,CMS,CMS,2019-01-01,2019-12-31,True,1
2019,CNC,CNC,2019-01-01,2019-12-31,True,1
2019,CNP,CNP,2019-01-01,2019-12-31,True,1
2019,COF,COF,2019-01-01,2019-12-31,True,1
2019,COG,CTRA,2019-01-01,2019-12-31,True,1
2019,COO,COO,2019-01-01,2019-12-31,True,1
2019,COP,COP,2019-01-01,2019-12-31,True,1
2019,COST,COST,2019-01-01,2019-12-31,True,1
2019,COTY,COTY,2019-01-01,2019-12-31,True,1
2019,CPB,CPB,2019-01-01,2019-12-31,True,1
2019,CPRI,CPRI,2019-01-01,2019-12-31,True,1
2019,CPRT,CPRT,2019-01-01,2019-12-31,True,1
2019,CRM,CRM,2019-01-01,2019-12-31,True,1
2019,CSCO,CSCO,2019-01-01,2019-12-31,True,1
2019,CSX,CSX,2019-01-01,2019-12-31,True,1
2019,CTAS,CTAS,2019-01-01,2019-12-31,True,1
2019,CTL,LUMN,2019-01-01,2019-12-31,True,1
2019,CTSH,CTSH,2019-01-01,2019-12-31,True,1
2019,CTVA,CTVA,2019-06-03,2019-12-31,False,1
2019,CTXS,CTXS,2019-01-01,2019-12-31,True,1
2019,CVS,CVS,2019-01-01,2019-12-31,True,1
2019,CVX,CVX,2019-01-01,2019-12-31,True,1
2019,CXO,CXO,2019-01-01,2019-12-31,True,1
2019,D,D,2019-01-01,2019-12-31,True,1
2019,DAL,DAL,2019-01-01,2019-12-31,True,1
2019,DD,DD,2019-06-03,2019-12-31,False,1
2019,DE,DE,2019-01-01,2019-12-31,True,1
2019,DFS,DFS,2019-01-01,2019-12-31,True,1
2019,DG,DG,2019-01-01,2019-12-31,True,1
2019,DGX,DGX,2019-01-01,2019-12-31,True,1
2019,DHI,DHI,2019-01-01,2019-12-31,True,1
2019,DHR,DHR,2019-01-01,2019-12-31,True,1
2019,DIS,DIS,2019-01-01,2019-12-31,True,1
2019,DISCA,DISCA,2019-01-01,2019-12-31,True,1
2019,DISCK,DISCK,2019-01-01,2019-12-31,True,1
2019,DISH,DISH,2019-01-01,2019-12-31,True,1
2019,DLR,DLR,2019-01-01,2019-12-31,True,1
2019,DLTR,DLTR,2019-01-01,2019-12-31,True,1
2019,DOV,DOV,2019-01-01,2019-12-31,True,1
2019,DOW,DOW,2019-04-02,2019-12-31,False,1
2019,DRE,DRE,2019-01-01,2019-12-31,True,1
2019,DRI,DRI,2019-01-01,2019-12-31,True,1
2019,DTE,DTE,2019-01-01,2019-12-31,True,1
2019,DUK,DUK,2019-01-01,2019-12-31,True,1
2019,DVA,DVA,2019-01-01,2019-12-31,True,1
2019,DVN,DVN,2019-01-01,2019-12-31,True,1
2019,DWDP,DWDP,2019-01-01,2019-06-02,False,1
2019,DXC,DXC,2019-01-01,2019-12-31,True,1
2019,EA,EA,2019-01-01,2019-12-31,True,1
2019,EBAY,EBAY,2019-01-01,2019-12-31,True,1
2019,ECL,ECL,2019-01-01,2019-12-31,True,1
2019,ED,ED,2019-01-01,2019-12-31,True,1
2019,EFX,EFX,2019-01-01,2019-12-31,True,1
2019,EIX,EIX,2019-01-01,2019-12-31,True,1
2019,EL,EL,2019-01-01,2019-12-31,True,1
2019,EMN,EMN,2019-01-01,2019-12-31,True,1
2019,EMR,EMR,2019-01-01,2019-12-31,True,1
2019,EOG,EOG,2019-01-01,2019-12-31,True,1
2019,EQIX,EQIX,2019-01-01,2019-12-31,True,1
2019,EQR,EQR,2019-01-01,2019-12-31,True,1
2019,ES,ES,2019-01-01,2019-12-31,True,1
2019,ESS,ESS,2019-01-01,2019-12-31,True,1
2019,ETFC,ETFC,2019-01-01,2019-12-31,True,1
2019,ETN,ETN,2019-01-01,2019-12-31,True,1
2019,ETR,ETR,2019-01-01,2019-12-31,True,1
2019,EVRG,EVRG,2019-01-01,2019-12-31,True,1
2019,EW,EW,2019-01-01,2019-12-31,True,1
2019,EXC,EXC,2019-01-01,2019-12-31,True,1
2019,EXPD,EXPD,2019-01-01,2019-12-31,True,1
2019,EXPE,EXPE,2019-01-01,2019-12-31,True,1
2019,EXR,EXR,2019-01-01,2019-12-31,True,1
2019,F,F,2019-01-01,2019-12-31,True,1
2019,FANG,FANG,2019-01-01,2019-12-31,True,1
2019,FAST,FAST,2019-01-01,2019-12-31,True,1
2019,FB,META,2019-01-01,2019-12-31,True,1
2019,FBHS,FBIN,2019-01-01,2019-12-31,True,1
2019,FCX,FCX,2019-01-01,2019-12-31,True,1
2019,FDX,FDX,2019-01-01,2019-12-31,True,1
2019,FE,FE,2019-01-01,2019-12-31,True,1
2019,FFIV,FFIV,2019-01-01,2019-12-31,True,1
2019,FIS,FIS,2019-01-01,2019-12-31,True,1
2019,FISV,FI,2019-01-01,2019-12-31,True,1
2019,FITB,FITB,2019-01-01,2019-12-31,True,1
2019,FL,FL,2019-01-01,2019-08-08,False,1
2019,FLIR,FLIR,2019-01-01,2019-12-31,True,1
2019,FLR,FLR,2019-01-01,2019-06-02,False,1
2019,FLS,FLS,2019-01-01,2019-12-31,True,1
2019,FLT,CPAY,2019-01-01,2019-12-31,True,1
2019,FMC,FMC,2019-01-01,2019-12-31,True,1
2019,FOX,FOX,2019-01-01,2019-12-31,True,1
2019,FOXA,FOXA,2019-01-01,2019-12-31,True,1
2019,FRC,FRC,2019-01-02,2019-12-31,False,1
